filename,keywords,freesound_id,sound_link,manufacturer,license,title,description,num_downloads,geotag,start_time_s,end_time_s
650897.mp3,"humour, over, bizzare, laugh, happiness, funny, story, npng, humor, author, mic, lol, book, homemade, happy, voiceover, microphone, labs, authentic, me, giggle, novel, natural, guffaw, diy, mirth, voice, laughter",650897,https://freesound.org/people/frenkfurth/sounds/650897/,frenkfurth,http://creativecommons.org/publicdomain/zero/1.0/,New Language 008.wav,Funny strange language that I created Im using it when Im sad and lonely.,19,,5.4,31.67
650898.mp3,"humour, over, bizzare, laugh, happiness, funny, story, npng, humor, author, mic, lol, book, homemade, happy, voiceover, microphone, labs, authentic, me, giggle, novel, natural, guffaw, diy, mirth, voice, laughter",650898,https://freesound.org/people/frenkfurth/sounds/650898/,frenkfurth,http://creativecommons.org/publicdomain/zero/1.0/,New Language 007.wav,Funny strange language that I created Im using it when Im sad and lonely.,22,,0.0,21.652
773531.mp3,"Engine, Rattle, People, PA, Beep, Interior, Laughter, Tram, Budapest, Bumpy, Trains, Constant, Hum, Chatter",773531,https://freesound.org/people/guidofm/sounds/773531/,guidofm,http://creativecommons.org/publicdomain/zero/1.0/,TRNTram_FieldRecording_Cinematis_Vol2_Tram2_Freebie,"This is one of the several freebie items of my Field Recording | Vol.2 | City Ambience pack.

Check out the full version on my Bandcamp profile:
<a href=""https://cinematis.bandcamp.com/album/field-recording-vol-2-city-ambience"" rel=""nofollow"">https://cinematis.bandcamp.com/album/field-recording-vol-2-city-ambience</a>

In celebration of the festive season, you can grab my entire discography at an 85% discount.

I typically upload the recordings under Creative Commons 0, so you don’t even need to credit me, though support is always appreciated. <a href=""https://buymeacoffee.com/cinematis"" rel=""nofollow"">https://buymeacoffee.com/cinematis</a>",3,,1.228,29.773
650899.mp3,"humour, over, bizzare, laugh, happiness, funny, story, npng, humor, author, mic, lol, book, homemade, happy, voiceover, microphone, labs, authentic, me, giggle, novel, natural, guffaw, diy, mirth, voice, laughter",650899,https://freesound.org/people/frenkfurth/sounds/650899/,frenkfurth,http://creativecommons.org/publicdomain/zero/1.0/,New Language 006.wav,Funny strange language that I created Im using it when Im sad and lonely.,18,,57.2,79.994
438412.mp3,"Vintage, Laughter, Optical, Crowds",438412,https://freesound.org/people/craigsmith/sounds/438412/,craigsmith,http://creativecommons.org/publicdomain/zero/1.0/,G29-52-Men Laugh Indoors.wav,Men Laugh. Interior. Several takes.,134,,1.6,25.804
251507.mp3,"Babys, Finnish-Broadcasting-Company, Vauvat, Suomi, Finland, Tehosteet, Yle, Yleisradio, Soundfx, Nauru, Laughter, Children, Lapset, Lapsi, Vauva, Child, Baby",251507,https://freesound.org/people/YleArkisto/sounds/251507/,YleArkisto,https://creativecommons.org/licenses/by/4.0/,"Vauva, lapsi, nauraa / A babygirl, child, one year of age, laughing","Vuoden ikäinen tyttö, tyttövauva, nauraa ja ääntelee.

Äänitetty / Rec: DAT

Paikka/Place: Suomi / Finland / Vihti, Nummela
Aika/Date: 20.07.1992",251,,16.971,35.735
565104.mp3,"game, voice, laughter, Children, rhythm",565104,https://freesound.org/people/broussaye/sounds/565104/,broussaye,https://creativecommons.org/licenses/by-nc/4.0/,131006_jeu rythme+voix+rire enfants.flac,"06 October 2013, Marseilles, France
96000.0 Hz, 24 bit Tascam Dr100",46,,133.804,159.122
9556.mp3,"group, laughing, reverbed",9556,https://freesound.org/people/thanvannispen/sounds/9556/,thanvannispen,https://creativecommons.org/licenses/by/4.0/,laughing_group_reverbed.aif,a group is laughing; reverbed fade-in and fade-out,628,,0.0,23.497
650907.mp3,"me, funny, crazy, good, giggle, very, horror, woman, dumb, laughing, laugh, fun, smile, smiling, voice, laughter, weird, man",650907,https://freesound.org/people/frenkfurth/sounds/650907/,frenkfurth,http://creativecommons.org/publicdomain/zero/1.0/,Laughing 003.wav,Just my own laughings,227,,13.825,43.138
9554.mp3,"group, laughing, pain",9554,https://freesound.org/people/thanvannispen/sounds/9554/,thanvannispen,https://creativecommons.org/licenses/by/4.0/,laughing_until_hurt_group_soft.aif,"group laughs loudly, but it starts to hurt too much (laughing disease)",918,,11.874,30.848
9551.mp3,"ghostly, group, laughing, reversed",9551,https://freesound.org/people/thanvannispen/sounds/9551/,thanvannispen,https://creativecommons.org/licenses/by/4.0/,laughing_group_reversed_reverbed.aif,"a group is laughing loudly, but the audiofile is reversed, resulting in a ghostly laughing group",988,,17.846,41.333
9553.mp3,"group, hohoho, laughing",9553,https://freesound.org/people/thanvannispen/sounds/9553/,thanvannispen,https://creativecommons.org/licenses/by/4.0/,laughing_low_short.aif,a group of men is laughing ,1199,,4.512,32.362
650908.mp3,"me, funny, crazy, good, giggle, very, horror, woman, dumb, laughing, laugh, fun, smile, smiling, voice, laughter, weird, man",650908,https://freesound.org/people/frenkfurth/sounds/650908/,frenkfurth,http://creativecommons.org/publicdomain/zero/1.0/,Laughing 002.wav,Just my own laughings,222,46.54248 15.61319,0.4,25.75
650906.mp3,"me, funny, crazy, good, giggle, very, horror, woman, dumb, laughing, laugh, fun, smile, smiling, voice, laughter, weird, man",650906,https://freesound.org/people/frenkfurth/sounds/650906/,frenkfurth,http://creativecommons.org/publicdomain/zero/1.0/,Laughing 004.wav,Just my own laughings,230,,10.0,31.097
650910.mp3,"me, funny, crazy, good, giggle, very, horror, woman, dumb, laughing, laugh, fun, smile, smiling, voice, laughter, weird, man",650910,https://freesound.org/people/frenkfurth/sounds/650910/,frenkfurth,http://creativecommons.org/publicdomain/zero/1.0/,Laughing 007.wav,Just my own laughings,238,,0.0,28.816
79769.mp3,"aip09, boy, laugh, laughing, man",79769,https://freesound.org/people/engreitz/sounds/79769/,engreitz,http://creativecommons.org/licenses/sampling+/1.0/,CrazyLaugh.wav,Recording of a man laughing for a long time in various styles.  It starts as a gasping laugh and changes slightly.  It is exaggerated. Recorded using a Roland R-09HR,12323,,19.601,35.975
9550.mp3,"crazy, hurt, laughing, loud, pain",9550,https://freesound.org/people/thanvannispen/sounds/9550/,thanvannispen,https://creativecommons.org/licenses/by/4.0/,laughing_crazliy_Seb.aif,"Sebastiaan laughs loudly, but it hurts too much (laughing disease)",1801,,0.0,19.565
167578.mp3,"evil-laugh, laughing, laugh, scary-laugh",167578,https://freesound.org/people/dlovere/sounds/167578/,dlovere,http://creativecommons.org/publicdomain/zero/1.0/,evil-laugh-dry.wav,"I recorded my friend's excellent ""muahahahaha""-style laugh. This file contains several takes, and is the original, with no effects applied. ",2887,,0.0,17.131
650909.mp3,"me, funny, crazy, good, giggle, very, horror, woman, dumb, laughing, laugh, fun, smile, smiling, voice, laughter, weird, man",650909,https://freesound.org/people/frenkfurth/sounds/650909/,frenkfurth,http://creativecommons.org/publicdomain/zero/1.0/,Laughing 001.wav,Just my own laughings,220,,0.0,29.996
30281.mp3,"folio, fun, laughing, laughter, vocal, funny, group, humor, comic, comedy",30281,https://freesound.org/people/thanvannispen/sounds/30281/,thanvannispen,https://creativecommons.org/licenses/by/4.0/,group_laugh_long_exaggerate.aif,"group of people laughing exaggerated
Recorded with 2 different microphones (sm 58 and behringer B1) via an MBox giving a typical stereo feel.",10957,,0.0,26.655
163601.mp3,"hard, Disharmony, work, laughing, dentists, The",163601,https://freesound.org/people/marott/sounds/163601/,marott,http://creativecommons.org/licenses/by-nc/3.0/,"The dentists hard work, laughing with disharmony","The raw dentist works and laughs. Angsiety, angsiety...",76,,0.0,27.098
9560.mp3,"annoying, fantasy, laughing",9560,https://freesound.org/people/thanvannispen/sounds/9560/,thanvannispen,https://creativecommons.org/licenses/by/4.0/,satyrs1.aiff,annoying creatures laughing,1152,,0.0,21.179
658005.mp3,"Game, Laughing, Film, Joker, notification, film, Glad, Movie, Halloween, game, laughing, glad, joker, Notification, movie, halloween, happy, Happy, Clown, clown",658005,https://freesound.org/people/MATRIXXX_/sounds/658005/,MATRIXXX_,http://creativecommons.org/publicdomain/zero/1.0/,"Laughing Joker 01 Remastered, Inner Demon 04.wav","[<a href=""https://freesound.org/people/MATRIXXX_/sounds/659374/"" rel=""nofollow"">Laughing Joker 01 Remastered, Inner Demon 05.wav</a>]

Laughing Joker 01 Remastered, Inner Demon 04.

* ""psychotic laugh.wav"" by tc630 (licensed under the Creative Commons 0 License!) [2022-11-07].
- Links: <a href=""https://freesound.org/people/tc630/sounds/73746/"" rel=""nofollow"">https://freesound.org/people/tc630/sounds/73746/</a>
<a href=""https://creativecommons.org/publicdomain/zero/1.0/"" rel=""nofollow"">https://creativecommons.org/publicdomain/zero/1.0/</a>

If you enjoyed the sound, please STAR, COMMENT, SPREAD THE WORD!🗣 It really helps! 🎯

NOTE: Make sure to check out the other sounds! The sound quality is <b>always</b> better when you download the sound(s)! ⭐

More content Otw!
/MATRIXXX a.k.a. Lil Mati",179,,13.679,29.792
658008.mp3,"Game, Laughing, Film, Joker, halloween, happy, notification, film, Glad, Movie, Halloween, game, laughing, glad, joker, Notification, movie, Happy, Clown, clown",658008,https://freesound.org/people/MATRIXXX_/sounds/658008/,MATRIXXX_,http://creativecommons.org/publicdomain/zero/1.0/,"Laughing Joker 01 Remastered, Inner Demon 01.wav","[<a href=""https://freesound.org/people/MATRIXXX_/sounds/658007/"" rel=""nofollow"">Laughing Joker 01 Remastered, Inner Demon 02.wav</a>]

Laughing Joker 01 Remastered, Inner Demon 01.

* ""psychotic laugh.wav"" by tc630 (licensed under the Creative Commons 0 License!) [2022-11-07].
- Links: <a href=""https://freesound.org/people/tc630/sounds/73746/"" rel=""nofollow"">https://freesound.org/people/tc630/sounds/73746/</a>
<a href=""https://creativecommons.org/publicdomain/zero/1.0/"" rel=""nofollow"">https://creativecommons.org/publicdomain/zero/1.0/</a>

If you enjoyed the sound, please STAR, COMMENT, SPREAD THE WORD!🗣 It really helps! 🎯

NOTE: Make sure to check out the other sounds! The sound quality is <b>always</b> better when you download the sound(s)! ⭐

More content Otw!
/MATRIXXX a.k.a. Lil Mati",163,,5.6,21.053
9543.mp3,"laughing, moan, pain",9543,https://freesound.org/people/thanvannispen/sounds/9543/,thanvannispen,https://creativecommons.org/licenses/by/4.0/,gelach-pijn-groep-zacht.aif,"group of people laughing too much, so it becomes painfull moaning",817,,7.247,27.529
233617.mp3,"funny, messing, LMAO, freestyle, around, lol, laughing, rap, joshin, Hysteria",233617,https://freesound.org/people/Tapepusher/sounds/233617/,Tapepusher,https://creativecommons.org/licenses/by-nc/4.0/,Laughing edit.wav,"Edits of laughing that was recorded during the many Ze Rap Shat sessions.

https://soundcloud.com/zerapshat",326,,0.0,19.223
254470.mp3,"boy, giggling, human, giggle, infant, funny, fun, laughing, laugh, child, baby, voice, laughter, happy",254470,https://freesound.org/people/wjoojoo/sounds/254470/,wjoojoo,https://creativecommons.org/licenses/by/4.0/,marvie_laughing1.flac,marvie laughing,705,,0.0,15.817
17112.mp3,"interior, laughing, many, restaurant, voices, walla",17112,https://freesound.org/people/dcaudio/sounds/17112/,dcaudio,http://creativecommons.org/licenses/by/3.0/,Interior Walla Many Voices Laughing Restaurant.aif,Interior Walla Many Voices Laughing Restaurant,891,,0.016,23.57
479838.mp3,"Vintage, Optical, Laughing, Voices",479838,https://freesound.org/people/craigsmith/sounds/479838/,craigsmith,http://creativecommons.org/publicdomain/zero/1.0/,R21-13-Children Laugh.wav,Children Laughing,258,,0.0,18.232
333401.mp3,"funny, group, crowd, theatre, audience, studio, laughing, laugh, hilarious, theater, loud",333401,https://freesound.org/people/jayfrosting/sounds/333401/,jayfrosting,http://creativecommons.org/publicdomain/zero/1.0/,Laugh 3 funniest thing ever.wav,Small crowd laughing at the funniest thing they've ever heard or seen,437,,0.0,24.05
58308.mp3,"baby, laughing, lena",58308,https://freesound.org/people/Erdie/sounds/58308/,Erdie,https://creativecommons.org/licenses/by/4.0/,baby-laughing01.flac,"This is my daughter Lena making a lot of noise, almost laughing. I recorded it with a Fostex FR2LE and MBHO hypercardioid microphone.",1584,,15.201,32.96
658006.mp3,"Game, Laughing, Film, Joker, notification, film, Glad, Movie, Halloween, game, laughing, glad, joker, Notification, movie, halloween, happy, Happy, Clown, clown",658006,https://freesound.org/people/MATRIXXX_/sounds/658006/,MATRIXXX_,http://creativecommons.org/publicdomain/zero/1.0/,"Laughing Joker 01 Remastered, Inner Demon 03.wav","[<a href=""https://freesound.org/people/MATRIXXX_/sounds/658005/"" rel=""nofollow"">Laughing Joker 01 Remastered, Inner Demon 04.wav</a>]

Laughing Joker 01 Remastered, Inner Demon 03.

* ""psychotic laugh.wav"" by tc630 (licensed under the Creative Commons 0 License!) [2022-11-07].
- Links: <a href=""https://freesound.org/people/tc630/sounds/73746/"" rel=""nofollow"">https://freesound.org/people/tc630/sounds/73746/</a>
<a href=""https://creativecommons.org/publicdomain/zero/1.0/"" rel=""nofollow"">https://creativecommons.org/publicdomain/zero/1.0/</a>

If you enjoyed the sound, please STAR, COMMENT, SPREAD THE WORD!🗣 It really helps! 🎯

NOTE: Make sure to check out the other sounds! The sound quality is <b>always</b> better when you download the sound(s)! ⭐

More content Otw!
/MATRIXXX a.k.a. Lil Mati",216,,11.69,32.012
379391.mp3,"baby, happy, coo, laugh, laughing",379391,https://freesound.org/people/Jickle/sounds/379391/,Jickle,https://creativecommons.org/licenses/by/4.0/,babyLaugh.wav,A nice range of my baby son making happy noises. Some laughs and other such. Captured with my h4n.,2374,,79.2,99.233
350761.mp3,"reifier, funny, crazy, male, creepy, strange, laughing, Laugh, weird, voice, man",350761,https://freesound.org/people/DeVern/sounds/350761/,DeVern,http://creativecommons.org/publicdomain/zero/1.0/,Laughing.wav,"A somewhat creepy laughing I have recorded and used for a short film.

The short film can be found here.
<a href=""https://www.youtube.com/watch?v=9h1hEryVB-s"" rel=""nofollow"">https://www.youtube.com/watch?v=9h1hEryVB-s</a>",802,,0.0,24.958
659374.mp3,"Notification, halloween, film, Happy, notification, Game, Movie, Glad, happy, Clown, Joker, game, Laughing, glad, Halloween, clown, joker, laughing, movie, Film",659374,https://freesound.org/people/MATRIXXX_/sounds/659374/,MATRIXXX_,http://creativecommons.org/publicdomain/zero/1.0/,"Laughing Joker 01 Remastered, Inner Demon 05.wav","[<a href=""https://freesound.org/people/MATRIXXX_/sounds/659383/"" rel=""nofollow"">Laughing Joker 02 Remastered.wav</a>]

Laughing Joker 01 Remastered, Inner Demon 05.

* ""psychotic laugh.wav"" by tc630 (licensed under the Creative Commons 0 License!) [2022-11-07].
- Links: <a href=""https://freesound.org/people/tc630/sounds/73746/"" rel=""nofollow"">https://freesound.org/people/tc630/sounds/73746/</a>
<a href=""https://creativecommons.org/publicdomain/zero/1.0/"" rel=""nofollow"">https://creativecommons.org/publicdomain/zero/1.0/</a>

If you enjoyed the sound, please STAR, COMMENT, SPREAD THE WORD!🗣 It really helps! 🎯

NOTE: Make sure to check out the other sounds! The sound quality is <b>always</b> better when you download the sound(s)! ⭐

More content Otw!
/MATRIXXX a.k.a. Lil Mati",291,,9.367,27.587
454792.mp3,"tape, laughing, alien, woman, dutch, found",454792,https://freesound.org/people/AtevonHes/sounds/454792/,AtevonHes,http://creativecommons.org/publicdomain/zero/1.0/,allien (laughing),"alien trying to laugh like a typical dutch middle aged woman, rescued from an found cassette tape.",83,,0.0,22.803
503620.mp3,"laughter-yoga, laugh, laughing, crowd, field-recording",503620,https://freesound.org/people/isohoo/sounds/503620/,isohoo,http://creativecommons.org/publicdomain/zero/1.0/,crowd_laughing.wav,The audio is recorded in Kathmandu at 5 am in the morning at a laughter yoga class. Around forty person are laughing. Recorded with Zoom H2.,1639,,0.0,26.662
662101.mp3,"atmosphere, crowd, people, indoor, France, laugh, claps, hand-clapping, Rueil-Malmaison, show, cheer, shout, ambience, applauding, field-recording, theatre, applaud, hands, voices, hall, wide, applause, enthusiastic, medium-sized-room, large, cheering, audience, laughing, yell, clap",662101,https://freesound.org/people/kevp888/sounds/662101/,kevp888,https://creativecommons.org/licenses/by/4.0/,R4_00357_FR_LaughAndCheering.wav,"Audience laughing and cheering recorded in a medium sized theatre hall located in Rueil-Malmaison (suburb of Paris, France).
Recorded in November 2022 with a Centrance MixerFace R4R and PivoMic PM1 in AB position. 
Fade in/out applied in Audacity.",349,,46.234,61.385
395491.mp3,"Baby, Cute, Voice, Laughing, Giggle",395491,https://freesound.org/people/ATCraiger/sounds/395491/,ATCraiger,http://creativecommons.org/publicdomain/zero/1.0/,Baby Boy Laughing,My 1 year old son laughing at being tickled.,2495,,24.2,39.277
658007.mp3,"Game, Laughing, Film, Joker, notification, film, Glad, Movie, Halloween, game, laughing, glad, joker, Notification, movie, halloween, happy, Happy, Clown, clown",658007,https://freesound.org/people/MATRIXXX_/sounds/658007/,MATRIXXX_,http://creativecommons.org/publicdomain/zero/1.0/,"Laughing Joker 01 Remastered, Inner Demon 02.wav","[<a href=""https://freesound.org/people/MATRIXXX_/sounds/658006/"" rel=""nofollow"">Laughing Joker 01 Remastered, Inner Demon 03.wav</a>]

Laughing Joker 01 Remastered, Inner Demon 02.

* ""psychotic laugh.wav"" by tc630 (licensed under the Creative Commons 0 License!) [2022-11-07].
- Links: <a href=""https://freesound.org/people/tc630/sounds/73746/"" rel=""nofollow"">https://freesound.org/people/tc630/sounds/73746/</a>
<a href=""https://creativecommons.org/publicdomain/zero/1.0/"" rel=""nofollow"">https://creativecommons.org/publicdomain/zero/1.0/</a>

If you enjoyed the sound, please STAR, COMMENT, SPREAD THE WORD!🗣 It really helps! 🎯

NOTE: Make sure to check out the other sounds! The sound quality is <b>always</b> better when you download the sound(s)! ⭐

More content Otw!
/MATRIXXX a.k.a. Lil Mati",201,,1.8,29.333
406477.mp3,"kids, Palestinian, refugee, camp, playing, laughing, arabic, children",406477,https://freesound.org/people/kyles/sounds/406477/,kyles,http://creativecommons.org/publicdomain/zero/1.0/,Palestinian refugee camp tight neighbourhood children kids laughing playing echo sandy steps2 scraping stick Gaza 2016.wav,Palestinian refugee camp tight neighbourhood children kids laughing playing echo sandy steps2 scraping stick Gaza 2016.wav,131,,20.2,44.384
537312.mp3,"solo, giggle, alone, laughing, laugh, baby, voice, laughter, cooing, coo",537312,https://freesound.org/people/andreaskg/sounds/537312/,andreaskg,https://creativecommons.org/licenses/by/4.0/,baby laughing around 6 months old,"Single baby (around six months old) laughing and making happy noises in anticipation of laughing. 

I've tried to edit out the adult making the baby laugh and some background noise to the best of my abilities",3647,,4.4,32.461
582364.mp3,"giggle, woman, female, humour, funny, laughter, girls, teenager, young, bike, laughing, laugh, joy, fun, girl, voice, chatter, chattering",582364,https://freesound.org/people/Garuda1982/sounds/582364/,Garuda1982,http://creativecommons.org/publicdomain/zero/1.0/,laughing chattering young women ride by by bike,"laughing chattering young women ride by by bike  recorded with sony pcm d100. it raining a bit and you can hear city background.

I'd greatly appreciate it if you could check out my YouTube channel (<a href=""https://www.youtube.com/channel/UC8P5eWUXgVaABjFfv9OI5hA"" rel=""nofollow"">https://www.youtube.com/channel/UC8P5eWUXgVaABjFfv9OI5hA</a>) and show some support. Your likes, comments, and subscriptions really make a difference and inspire me to create more content for you.

Feel free to check out my Bandcamp (<a href=""https://richardatmo.bandcamp.com/"" rel=""nofollow"">https://richardatmo.bandcamp.com/</a>) page for more collections of sounds

Thanks a million!",1051,51.327727 12.321899,25.6,45.17
25296.mp3,"2006, action, audiencia, august, barcelona, caixaforum, crowd, disponible, female, freesound, human, la, laugh, laughing, male, mob, multitudinous, people, performance, voice",25296,https://freesound.org/people/freesound/sounds/25296/,freesound,http://creativecommons.org/publicdomain/zero/1.0/,Laughs_ses2.wav,"On the 30th of August, 2006, at Caixaforum ( Barcelona ), Freesound organized a multitudinous (more than 300 people) performance and sound recording called ""La audiencia disponible"". This sound is one of those recorded that day. Among who made all this possible there is Ruben Grilo, Bram de jong and Jaume Ferrete, with Jose Lozano on sound and Mateo Vergara as crowd conductor and the help and support of Carmen Garrido director of La Mediateca at Fundació la Caixa. Everybody laughs.",20156,,2.404,17.88
451447.mp3,"kids, crowding, India, fooling, laughing, around",451447,https://freesound.org/people/kyles/sounds/451447/,kyles,http://creativecommons.org/publicdomain/zero/1.0/,kids crowding around camera fooling around laughing India.flac,kids crowding around camera fooling around laughing India.flac,1628,,25.0,45.355
406478.mp3,"kids, Palestinian, refugee, camp, playing, laughing, arabic, children",406478,https://freesound.org/people/kyles/sounds/406478/,kyles,http://creativecommons.org/publicdomain/zero/1.0/,Palestinian refugee camp tight neighbourhood children kids laughing playing echo sandy steps1 Gaza 2016.wav,Palestinian refugee camp tight neighbourhood children kids laughing playing echo sandy steps1 Gaza 2016.wav,732,,0.0,24.364
521940.mp3,"Voice, Laughing, man",521940,https://freesound.org/people/D.jones/sounds/521940/,D.jones,http://creativecommons.org/publicdomain/zero/1.0/,Laughing Man.flac,"Laughing man
Please tell me your opinion",664,,0.0,18.423
72353.mp3,"female, giggle, giggling, laugh, laughing, laughter, mono, woman",72353,https://freesound.org/people/moxobna/sounds/72353/,moxobna,http://creativecommons.org/publicdomain/zero/1.0/,laugh_woman_4.wav,Mono recording of a woman laughing in various ways.,3504,,27.79,48.553
406933.mp3,"crowd, people, Africa, laughing, Uganda, village, active, women",406933,https://freesound.org/people/kyles/sounds/406933/,kyles,http://creativecommons.org/publicdomain/zero/1.0/,"village crowd active under mango trees talking laughing boisterous women Putti, Uganda, Africa 2016.wav","village crowd active under mango trees talking laughing boisterous women Putti, Uganda, Africa 2016.wav",809,,15.6,44.487
506937.mp3,"boy, children, Laughing, kid, funny, happy",506937,https://freesound.org/people/Nakhas/sounds/506937/,Nakhas,http://creativecommons.org/publicdomain/zero/1.0/,Boy Laughing (5 y.o.),"48khz 24bits clean sound
This is Shun laughing. I recorded this while his father was giving giggles to him on his bed. Surprisingly, the sound is very clean despite Shun was moving quite a lot. It's often very difficult to find kid laughing. This one is genuine, it's an incredible recording to me. I hope you will enjoy it. 
Microphone rode nt5 into Fostex FR2LE",3750,18.74141 98.93318,6.702,25.158
611480.mp3,"funny, giggling, voice, human, adult, happy, sweet, cracking-up, laughs, kind, giggle, laughing, laugh, hilarious, fun, smile, male, laughter, man",611480,https://freesound.org/people/cchenail/sounds/611480/,cchenail,http://creativecommons.org/publicdomain/zero/1.0/,Male Laugh,"Adult male laughing, solo in studio record. Use it for whatever, would love to know what for! Email me if you'd like, no credit needed, chadchenail1@gmail.com",2108,,0.0,24.948
435061.mp3,"funny, humour, giggle, joy, jolly, bean, laughing, laugh, voice, laughter, cartoon, happiness",435061,https://freesound.org/people/FritzSounds/sounds/435061/,FritzSounds,https://creativecommons.org/licenses/by-nc/4.0/,Cartoon Voice Bean Set #2 Laughing.wav,"Cartoon Voice Bean Set #2 Laughing
A Beanish like voice Laughing

This audio was captured using a lav rode mic and recorded using the RecForge app, then cleaned up using Audacity.

<strong>Usage Permissions</strong>
Feel free to use this audio in a Non-Commercial project with attribution given.

<i><b>attribution</b>
Cartoon Voice Bean Set #2 Laughing
provided by Alex Fritz @ <a href=""https://freesound.org/people/FritzSounds/"" rel=""nofollow"">https://freesound.org/people/FritzSounds/</a> </i>


<strong>Buy A Royalty Free License</strong>
<b>A one-off fee!</b>
<i>Get a royalty-free, attribution-free license to all my sound uploads at Freesounds under the user ""FritzSounds""
<a href=""https://ko-fi.com/s/8778a00245"" rel=""nofollow"">FIND OUT MORE HERE</a></i>

<b>Get A license</b>
Purchase a life-time license now! 
<a href=""https://ko-fi.com/s/8778a00245"" rel=""nofollow"">PURCHASE</a>


<strong>Can't find the sound you're looking for?</strong>
Feel free to suggest sounds in the comment section below
and maybe we can sort something out!

<p>Thanks Alex</p>",1016,,0.0,16.327
269107.mp3,"balloon, nitrous, gas, free, sample, 0, oxide, inflation, Laughing, audio, nos",269107,https://freesound.org/people/blinkyspoogle/sounds/269107/,blinkyspoogle,http://creativecommons.org/publicdomain/zero/1.0/,Laughing gas/nitrous oxide/nos balloon inflation audio sample #07,"Inflation of nos balloon recorded on wide diaphragm condenser, with acoustic dampening around the mic but not in studio conditions - should be pretty cool for a non synthy noise sweep, or for a snare layer",148,,0.0,17.05
339883.mp3,"atmosphere, kids, field-recording, ambiance, zoo, ambience, penguins, laughing, ambient, calgary, background-sound",339883,https://freesound.org/people/IESP/sounds/339883/,IESP,http://creativecommons.org/licenses/by/3.0/,Calgary Zoo Penguin Exhibit | Ambience/Atmosphere,"Calgary Zoo Penguin Exhibit | Ambience/Atmosphere: General penguin exhibit atmosphere, penguin noises/honks, water splashing, kids laughing, 

Date: November 21, 2015
Time: 11:18 AM
Recording Number: T57
Location: Calgary Zoo Penguin Exhibit, Calgary, Alberta, Canada
Technical: Recorded with Sound Devices Recorder and a Rode NT4 Shotgun Microphone.
Processing: None 

Recorded by The IntraEnvrionmental Sound Project",97,,22.2,50.989
95815.mp3,"boisterous, copla, female, field-recording, fun, guffaw, joke, laughing, male, song, spanish, vodka, voice",95815,https://freesound.org/people/dobroide/sounds/95815/,dobroide,https://creativecommons.org/licenses/by/4.0/,20100424.afterdinner.copla.wav,"male and female voices singing in Spanish, laughing loudly, applauding, talking, kitchen noises in background. Olympus LS10 recorder",260,,29.2,45.837
337106.mp3,"atmosphere, general-noise, people, cathedral, ambiance, echo, talking, ambient, squeek, soundscape, pigeon, Fieldrecording, doors, ambience, door, field-recording, squeeking, background, hall, creepy, laughing, background-sound",337106,https://freesound.org/people/Sandermotions/sounds/337106/,Sandermotions,http://creativecommons.org/publicdomain/zero/1.0/,Station central hall 2.WAV,"Field recording of a big station hall in the evening with nice, creepy feeling. Some people talking, walking and laughing and pigeon sounds in the background. Squeeking doors.
Recorded with Zoom H1.",314,53.21096094988909 6.565661430358887,67.801,94.152
337105.mp3,"atmosphere, general-noise, people, cathedral, ambiance, echo, talking, ambient, squeek, soundscape, pigeon, Fieldrecording, doors, ambience, door, field-recording, squeeking, background, hall, creepy, laughing, background-sound",337105,https://freesound.org/people/Sandermotions/sounds/337105/,Sandermotions,http://creativecommons.org/publicdomain/zero/1.0/,Station central hall 3.WAV,"Field recording of a big station hall in the evening with nice, creepy feeling. Some people talking, walking and laughing and pigeon sounds in the background. Squeeking doors.
Recorded with Zoom H1.",164,53.21096094988909 6.565661430358887,0.0,21.48
482797.mp3,"Vintage, Optical, Laughing, Voices",482797,https://freesound.org/people/craigsmith/sounds/482797/,craigsmith,http://creativecommons.org/publicdomain/zero/1.0/,R27-21-Medium Group Talk and Cheer.wav,Medium group happily chats and laughs. Occasionally all react positively to something.,162,,9.0,32.529
